-53.730873	-2.819551	-60.021809	-2.927833	-42.031425	-2.659001	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031448	-2.659	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031517	-2.658997	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031605	-2.658993	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.0317	-2.658989	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031773	-2.658986	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031826	-2.658983	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031853	-2.658982	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031853	-2.658982	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031841	-2.658983	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031807	-2.658984	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031776	-2.658986	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031746	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031719	-2.658988	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031704	-2.658989	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031704	-2.658989	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.0317	-2.658989	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031708	-2.658988	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031719	-2.658988	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031731	-2.658988	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031742	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031754	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031746	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031746	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031746	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031754	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031742	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
-53.730873	-2.819551	-60.021809	-2.927833	-42.031738	-2.658987	-47.982761	-2.7194
