28.079336	60.39624	28.201845	29.005173	28.211449	40.629021	24.639914	54.888691
28.077326	60.997547	28.20343	29.553772	28.209492	41.157207	24.637232	55.432831
28.075361	61.598866	28.204716	30.102444	28.207436	41.685429	24.634542	55.977005
28.073437	62.200184	28.205757	30.651178	28.205257	42.213684	24.631861	56.521194
28.07156	62.801533	28.20652	31.199972	28.203011	42.741966	24.629175	57.06543
28.069731	63.402901	28.207006	31.748823	28.200684	43.270287	24.62649	57.609673
28.067955	64.004265	28.207293	32.297722	28.198261	43.798626	24.6238	58.153957
28.066236	64.605644	28.207331	32.846668	28.195766	44.326996	24.62114	58.698261
28.064569	65.207062	28.207174	33.395653	28.19323	44.855404	24.618479	59.242596
28.062965	65.808472	28.206791	33.944687	28.190634	45.383831	24.615812	59.786957
28.061415	66.409889	28.206249	34.482204	28.187975	45.9123	24.613153	60.331341
28.059933	67.011353	28.205427	34.979145	28.185282	46.440796	24.610487	60.875767
28.05851	67.612823	28.204338	35.455856	28.182556	46.969311	24.607828	61.4202
28.057238	68.174767	28.203091	35.893089	28.179771	47.497875	24.605165	61.964676
28.056471	68.530518	28.201618	36.325665	28.176952	48.026459	24.602507	62.509167
28.056288	68.625168	28.200094	36.769535	28.17411	48.555073	24.599871	63.053699
28.056297	68.626732	28.198503	37.229683	28.171257	49.083725	24.597229	63.598251
28.056349	68.61129	28.1968	37.704002	28.168371	49.612392	24.594601	64.14283
28.056406	68.592339	28.194937	38.188946	28.165474	50.141102	24.591982	64.687431
28.056444	68.576218	28.19297	38.682438	28.162563	50.669838	24.58938	65.232063
28.056469	68.565498	28.190918	39.183456	28.159636	51.198597	24.586788	65.776726
28.056475	68.560211	28.188774	39.691177	28.156691	51.727402	24.584219	66.321404
28.056469	68.558922	28.186552	40.204716	28.153742	52.256226	24.581669	66.866127
28.056461	68.559845	28.184231	40.723248	28.150793	52.78508	24.57914	67.410858
28.056452	68.561523	28.18187	41.246078	28.147846	53.313972	24.576635	67.955635
28.056448	68.56308	28.179436	41.77261	28.144894	53.842884	24.574154	68.50042
28.056444	68.56414	28.176918	42.302349	28.141981	54.364563	24.571711	69.045242
28.056442	68.56469	28.174364	42.834862	28.13932	54.839531	24.569294	69.590088
28.056444	68.564819	28.171782	43.369774	28.137045	55.241581	24.566912	70.134956
28.056444	68.564751	28.169147	43.906479	28.134844	55.625942	24.564587	70.674561
28.056448	68.564598	28.166477	44.443855	28.132717	55.997971	24.562468	71.174721
28.05645	68.564453	28.163853	44.970306	28.130791	56.334545	24.560686	71.607323
28.056448	68.564362	28.161503	45.429714	28.128868	56.667114	24.559258	71.968803
28.056448	68.564308	28.159472	45.795914	28.127193	56.958843	24.558168	72.259056
28.056448	68.564293	28.157457	46.129707	28.125832	57.186123	24.557425	72.479172
28.056448	68.564293	28.15564	46.420486	28.124586	57.392681	24.556875	72.648743
28.05645	68.564308	28.153816	46.707455	28.123299	57.610672	24.556475	72.772026
28.05645	68.564323	28.152008	46.990898	28.121887	57.850903	24.556267	72.835808
28.05645	68.564323	28.150352	47.246597	28.12034	58.1161	24.556271	72.835403
28.05645	68.564323	28.148718	47.481361	28.118706	58.399345	24.556286	72.830765
28.05645	68.564316	28.147081	47.71933	28.117147	58.668339	24.556301	72.826569
28.05645	68.564323	28.145433	47.966904	28.1157	58.915638	24.556311	72.823555
28.05645	68.564323	28.143747	48.21286	28.114286	59.156624	24.556318	72.821541
28.05645	68.564323	28.142075	48.454227	28.11282	59.407997	24.55632	72.820244
28.05645	68.564323	28.140438	48.694218	28.111385	59.654461	24.556326	72.81942
