28.079336	60.39624	28.201845	29.005173	-0.903671	2.473622	-54.682217	-30.598228	-47.032486	21.694309
28.077326	60.997547	28.20343	29.553772	-0.911453	2.473635	-54.676796	-30.028446	-47.032486	21.694309
28.075361	61.598866	28.204716	30.102444	-0.916991	2.473647	-54.671394	-29.458641	-47.032486	21.694309
28.073437	62.200184	28.205757	30.651178	-0.919871	2.473655	-54.666019	-28.888815	-47.032486	21.694309
28.07156	62.801533	28.20652	31.199972	-0.921117	2.473656	-54.660683	-28.318966	-47.032486	21.694309
28.069731	63.402901	28.207006	31.748823	-0.921577	2.473655	-54.655365	-27.749094	-47.032486	21.694309
28.067955	64.004265	28.207293	32.297722	-0.921717	2.473652	-54.650085	-27.179201	-47.032486	21.694309
28.066236	64.605644	28.207331	32.846668	-0.921747	2.473651	-54.644829	-26.609287	-47.032486	21.694309
28.064569	65.207062	28.207174	33.395653	-0.921747	2.473651	-54.639603	-26.039351	-47.032486	21.694309
28.062965	65.808472	28.206791	33.944687	-0.921742	2.473651	-54.634403	-25.469391	-47.032486	21.694309
28.061415	66.409889	28.206249	34.482204	-0.921739	2.473651	-54.629223	-24.89941	-47.032486	21.694309
28.059933	67.011353	28.205427	34.979145	-0.921739	2.473651	-54.624081	-24.329409	-47.032486	21.694309
28.05851	67.612823	28.204338	35.455856	-0.921739	2.473651	-54.618954	-23.759384	-47.032486	21.694309
28.057238	68.174767	28.203091	35.893089	-0.921739	2.473651	-54.613873	-23.189339	-47.032486	21.694309
28.056471	68.530518	28.201618	36.325665	-0.921739	2.473651	-54.608807	-22.61927	-47.032486	21.694309
28.056288	68.625168	28.200094	36.769535	-0.921739	2.473651	-54.603779	-22.049179	-47.032486	21.694309
28.056297	68.626732	28.198503	37.229683	-0.921739	2.473651	-54.598782	-21.479067	-47.032486	21.694309
28.056349	68.61129	28.1968	37.704002	-0.921739	2.473651	-54.593807	-20.908932	-47.032486	21.694309
28.056406	68.592339	28.194937	38.188946	-0.921739	2.473651	-54.588871	-20.338778	-47.032486	21.694309
28.056444	68.576218	28.19297	38.682438	-0.921705	2.47365	-54.583969	-19.768599	-47.032486	21.694309
28.056469	68.565498	28.190918	39.183456	-0.910125	2.47357	-54.579102	-19.198399	-47.032486	21.694309
28.056475	68.560211	28.188774	39.691177	-0.847724	2.473117	-54.574257	-18.628178	-47.032486	21.694309
28.056469	68.558922	28.186552	40.204716	-0.745976	2.472493	-54.569462	-18.057934	-47.032486	21.694309
28.056461	68.559845	28.184231	40.723248	-0.64512	2.471964	-54.5648	-17.500174	-47.032486	21.694309
28.056452	68.561523	28.18187	41.246078	-0.526921	2.471359	-54.560825	-17.025076	-47.032486	21.694309
28.056448	68.56308	28.179436	41.77261	-0.373954	2.470595	-54.558018	-16.68947	-47.032486	21.694309
28.056444	68.56414	28.176918	42.302349	-0.196299	2.469739	-54.556416	-16.498419	-47.032486	21.694309
28.056442	68.56469	28.174364	42.834862	-0.001409	2.468922	-54.555988	-16.448524	-47.032486	21.694309
28.056444	68.564819	28.171782	43.369774	0.217352	2.467983	-54.556015	-16.451689	-47.032486	21.694309
28.056444	68.564751	28.169147	43.906479	0.456855	2.467021	-54.556038	-16.454594	-47.032486	21.694309
28.056448	68.564598	28.166477	44.443855	0.704424	2.466315	-54.556053	-16.456341	-47.032486	21.694309
28.05645	68.564453	28.163853	44.970306	0.963365	2.465756	-54.556065	-16.457329	-47.032486	21.694309
28.056448	68.564362	28.161503	45.429714	1.234304	2.465064	-54.556065	-16.45788	-47.032486	21.694309
28.056448	68.564308	28.159472	45.795914	1.505578	2.464324	-54.556065	-16.458185	-47.032486	21.694309
28.056448	68.564293	28.157457	46.129707	1.775869	2.463739	-54.556068	-16.458359	-47.032486	21.694309
28.056448	68.564293	28.15564	46.420486	2.045176	2.463435	-54.556068	-16.458448	-47.032486	21.694309
28.05645	68.564308	28.153816	46.707455	2.313692	2.463244	-54.556068	-16.4585	-47.032486	21.694309
28.05645	68.564323	28.152008	46.990898	2.592415	2.46305	-54.556068	-16.458527	-47.032486	21.694309
28.05645	68.564323	28.150352	47.246597	2.899729	2.462778	-54.556068	-16.458542	-47.032486	21.694309
28.05645	68.564323	28.148718	47.481361	3.213672	2.462346	-54.556068	-16.458551	-47.032486	21.694309
28.05645	68.564316	28.147081	47.71933	3.527305	2.462049	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.145433	47.966904	3.856062	2.461939	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.143747	48.21286	4.211861	2.461856	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.142075	48.454227	4.578929	2.461667	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.140438	48.694218	4.942524	2.46152	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.13876	48.936142	5.31259	2.461515	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.137108	49.176914	5.699164	2.461603	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.135458	49.415176	6.091739	2.46167	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.133793	49.653759	6.482637	2.461748	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.132133	49.893093	6.878534	2.461914	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.13048	50.131248	7.282283	2.462142	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.128845	50.368687	7.688069	2.462406	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.12719	50.606674	8.094737	2.462692	-54.556068	-16.458555	-47.032486	21.694309
28.05645	68.564323	28.125532	50.844574	8.505005	2.463031	-54.556068	-16.458555	-47.032486	21.694309
